,produção,velocidade,fluxo_cx,fluxo_massa,cs%cx,cs%mistura,cs%maquina,gramatura,p_vapor,temp_vapor
28/03/24,3442,195,130788,69040,"1,83","3,25","3,28","1133,74","2,88","108,91"
28/03/24,3440,195,130633,69442,"1,84","3,25","3,29","1133,06","2,78","109,21"
28/03/24,3406,195,130608,69354,"1,83","3,22","3,28","1124,26","2,61","109,45"
28/03/24,3420,195,131640,69713,"1,84","3,25","3,28","1127,26","2,66","109,67"
28/03/24,3442,195,131897,69888,"1,87","3,21","3,28","1132,04","2,84","109,91"
28/03/24,3427,195,131006,69892,"1,84","3,24","3,28","1129,43","2,88","110,30"
28/03/24,3443,195,131123,69407,"1,84","3,22","3,28","1136,62","2,95","110,69"
28/03/24,3441,195,131106,69156,"1,88","3,27","3,29","1130,36","3,01","110,83"
28/03/24,3454,195,131012,69263,"1,85","3,20","3,27","1135,64","2,95","110,70"
28/03/24,3434,195,131058,68583,"1,83","3,22","3,29","1128,62","2,97","110,57"
28/03/24,3449,195,130958,68668,"1,84","3,19","3,27","1134,11","2,92","110,44"
28/03/24,3456,195,130830,67714,"1,82","3,26","3,28","1135,54","2,72","110,26"
28/03/24,3414,195,131113,67920,"1,85","3,20","3,28","1127,18","2,61","109,77"
28/03/24,3468,195,131663,68827,"1,86","3,21","3,26","1136,63","2,66","109,28"
28/03/24,3384,195,131919,68856,"1,80","3,24","3,26","1121,11","2,46","108,78"
28/03/24,3443,195,132110,69193,"1,82","3,22","3,20","1135,27","2,54","108,38"
28/03/24,3429,195,132024,69236,"1,79","3,19","3,20","1126,77","2,51","108,16"
28/03/24,3402,195,131892,69491,"1,84","3,21","3,20","1124,73","2,54","107,93"
28/03/24,3445,195,131797,69524,"1,84","3,21","3,19","1130,18","2,55","108,31"
28/03/24,3478,195,131706,69206,"1,84","3,17","3,19","1138,05","2,70","108,78"
28/03/24,3442,195,131674,69421,"1,83","3,22","3,20","1131,36","2,78","109,24"
28/03/24,3422,195,131776,69103,"1,81","3,22","3,19","1128,21","2,80","109,71"
28/03/24,3436,195,131869,69160,"1,84","3,22","3,20","1131,41","2,77","109,68"
29/03/24,3406,195,131818,69399,"1,84","3,22","3,19","1129,48","2,62","108,91"
29/03/24,3429,195,131972,69410,"1,86","3,26","3,21","1130,39","2,65","108,62"
29/03/24,3396,195,132011,69799,"1,86","3,21","3,21","1129,68","2,57","108,38"
29/03/24,3415,195,131801,70590,"1,82","3,24","3,20","1127,49","2,54","108,14"
29/03/24,3431,195,132018,70251,"1,84","3,25","3,21","1130,65","2,47","107,90"
29/03/24,3456,195,132019,70576,"1,81","3,18","3,21","1136,11","2,52","107,67"
29/03/24,3436,195,129875,70048,"1,77","3,23","3,19","1142,06","1,59","103,21"
29/03/24,3468,195,129260,68946,"1,75","3,24","3,20","1129,01","1,18","97,27"
29/03/24,3427,195,128661,70793,"1,84","3,22","3,19","1123,08","1,74","102,11"
29/03/24,3441,195,130115,70966,"1,83","3,21","3,19","1127,23","2,43","106,91"
29/03/24,3485,195,130655,70690,"1,85","3,24","3,19","1139,15","2,81","109,53"
29/03/24,3461,195,130822,70411,"1,85","3,23","3,20","1137,67","2,87","110,35"
29/03/24,3483,195,130665,69908,"1,84","3,20","3,18","1141,25","2,91","110,43"
29/03/24,3508,195,130817,69268,"1,83","3,23","3,19","1144,54","3,03","110,50"
29/03/24,3417,195,130812,68743,"1,84","3,21","3,20","1130,30","2,75","110,51"
29/03/24,3426,195,130886,68649,"1,84","3,25","3,18","1129,01","2,65","109,81"
29/03/24,3419,195,130774,68631,"1,83","3,21","3,20","1128,93","2,71","109,23"
29/03/24,3463,195,130774,68944,"1,87","3,24","3,20","1137,11","2,64","109,45"
29/03/24,3422,195,130734,68366,"1,84","3,20","3,21","1130,97","2,71","109,66"
29/03/24,3405,195,130697,68799,"1,82","3,24","3,21","1126,48","2,67","109,88"
29/03/24,3416,195,130767,69144,"1,84","3,22","3,21","1128,86","2,74","110,09"
29/03/24,3442,195,130758,69269,"1,85","3,24","3,21","1130,55","2,77","110,31"
29/03/24,3450,195,130772,69058,"1,85","3,20","3,21","1134,92","2,78","110,52"
29/03/24,3444,195,130914,69231,"1,86","3,25","3,21","1131,42","2,81","110,73"
30/03/24,3432,195,130950,69290,"1,85","3,23","3,21","1132,12","2,85","110,79"
30/03/24,3414,195,131021,69598,"1,84","3,23","3,21","1128,49","2,81","110,43"
30/03/24,3438,195,130807,69946,"1,85","3,21","3,21","1130,35","2,94","110,13"
30/03/24,3419,195,130936,70463,"1,84","3,21","3,20","1128,02","2,91","110,14"
30/03/24,3442,195,130801,70358,"1,86","3,15","3,21","1132,07","2,87","110,15"
30/03/24,3458,195,130911,70821,"1,82","3,21","3,21","1136,50","2,85","110,16"
30/03/24,3422,195,131018,70780,"1,84","3,22","3,21","1131,85","2,75","110,17"
30/03/24,3441,195,130872,70999,"1,85","3,19","3,21","1133,33","2,73","110,18"
30/03/24,3447,195,131057,70971,"1,86","3,19","3,21","1133,77","2,78","110,19"
30/03/24,3432,195,130717,70585,"1,84","3,19","3,21","1133,17","2,72","110,20"
30/03/24,3453,195,130780,70188,"1,82","3,19","3,22","1135,30","2,72","110,16"
30/03/24,3458,195,130593,70501,"1,86","3,22","3,21","1133,28","2,63","109,91"
30/03/24,3459,195,132163,69534,"1,82","3,20","3,21","1133,18","2,55","109,67"
30/03/24,3438,195,131990,69183,"1,84","3,21","3,20","1133,58","2,61","109,43"
30/03/24,3418,195,131631,69770,"1,84","3,21","3,19","1129,93","2,68","109,39"
30/03/24,3411,195,131489,70018,"1,84","3,24","3,19","1129,52","2,80","109,73"
30/03/24,3453,195,131492,69590,"1,84","3,25","3,20","1136,04","2,70","110,08"
30/03/24,3440,195,131404,69632,"1,85","3,18","3,20","1131,50","2,64","109,47"
30/03/24,3402,195,131681,69811,"1,81","3,23","3,20","1126,87","2,66","108,84"
30/03/24,3475,195,131451,69667,"1,83","3,25","3,19","1139,56","2,67","108,73"
30/03/24,3436,195,131534,70018,"1,82","3,27","3,21","1131,87","2,71","108,92"
30/03/24,3447,195,131616,70205,"1,81","3,25","3,21","1135,57","2,73","109,11"
30/03/24,3436,195,131581,70208,"1,84","3,22","3,21","1133,38","2,75","109,31"
30/03/24,3450,195,131688,70031,"1,83","3,24","3,21","1134,00","2,76","109,50"
31/03/24,3444,195,131318,70408,"1,88","3,22","3,20","1134,02","2,83","109,69"
31/03/24,3436,195,131438,70524,"1,82","3,22","3,21","1131,74","2,80","109,88"
31/03/24,3423,195,131479,70654,"1,84","3,21","3,21","1129,42","2,67","110,06"
31/03/24,3448,195,131635,71016,"1,83","3,21","3,21","1132,63","2,70","110,12"
31/03/24,3427,195,131730,71335,"1,84","3,23","3,20","1130,37","2,77","110,18"
31/03/24,3440,195,131400,71286,"1,85","3,18","3,20","1133,38","2,85","110,24"
31/03/24,3420,195,131616,70837,"1,84","3,25","3,21","1128,69","2,83","110,29"
31/03/24,3436,195,131554,71242,"1,87","3,22","3,21","1131,73","2,83","110,35"
31/03/24,3423,195,131539,71258,"1,85","3,21","3,19","1130,18","2,75","110,41"
31/03/24,3452,195,131587,70446,"1,85","3,24","3,20","1136,18","2,68","110,27"
31/03/24,3421,195,131676,69879,"1,83","3,21","3,21","1127,06","2,69","110,05"
31/03/24,3439,195,131632,70333,"1,82","3,19","3,20","1132,03","2,69","109,83"
31/03/24,3444,195,131644,69944,"1,84","3,22","3,20","1133,88","2,57","109,61"
31/03/24,3453,195,131569,69003,"1,85","3,20","3,20","1132,70","2,62","109,39"
31/03/24,3422,195,131514,68967,"1,83","3,19","3,19","1129,29","2,63","109,23"
31/03/24,3397,195,131571,69176,"1,82","3,25","3,20","1126,49","2,61","109,13"
31/03/24,3417,195,131419,69284,"1,85","3,22","3,20","1128,45","2,71","109,04"
31/03/24,3452,195,131619,68925,"1,83","3,16","3,22","1133,97","2,69","108,94"
31/03/24,3429,195,131449,68781,"1,85","3,21","3,21","1129,33","2,64","109,11"
31/03/24,3437,195,131584,68563,"1,85","3,22","3,22","1131,89","2,74","109,31"
31/03/24,3399,195,131691,68729,"1,83","3,21","3,21","1123,93","2,83","109,51"
31/03/24,3417,195,131511,68692,"1,84","3,26","3,22","1130,24","2,77","109,71"
31/03/24,3434,195,131607,68743,"1,82","3,21","3,22","1131,30","2,77","109,90"
31/03/24,3415,195,131555,68959,"1,86","3,21","3,22","1127,89","2,72","109,99"
01/04/24,3450,195,131452,68934,"1,86","3,19","3,23",I/O Timeout,"2,84","110,08"
01/04/24,3416,195,131779,69516,"1,84","3,19","3,22",Error,"2,82","110,13"
01/04/24,3439,195,131669,70297,"1,82","3,23","3,21",I/O Timeout,"2,92","110,16"
01/04/24,3455,195,131421,69789,"1,88","3,16","3,22",I/O Timeout,"2,89","110,19"
01/04/24,3451,195,131547,70102,"1,83","3,20","3,22",Error,"2,87","110,22"
01/04/24,3464,195,131619,69691,"1,84","3,23","3,23",Error,"2,87","110,24"
01/04/24,3466,195,131496,69491,"1,85","3,18","3,22","1137,69","2,91","110,27"
01/04/24,3443,195,131533,70368,"1,85","3,25","3,22",I/O Timeout,"2,87","110,30"
01/04/24,3477,195,131509,70111,"1,88","3,24","3,22",I/O Timeout,"2,89","110,33"
01/04/24,3423,195,131719,69668,"1,84","3,23","3,22","1130,41","2,81","110,08"
01/04/24,3437,195,131604,69464,"1,84","3,18","3,23",I/O Timeout,"2,67","108,77"
01/04/24,3445,195,131629,69276,"1,85","3,26","3,22","1134,50","2,85","109,34"
01/04/24,3457,195,131464,69593,"1,86","3,17","3,22","1136,79","2,93","109,91"
01/04/24,3433,195,131435,69443,"1,83","3,22","3,21","1130,70","2,92","110,48"
01/04/24,3440,195,131556,69282,"1,85","3,20","3,22",I/O Timeout,"2,84","110,72"
01/04/24,3385,195,131515,69224,"1,86","3,24","3,22",I/O Timeout,"2,72","110,68"
01/04/24,3409,195,131533,70134,"1,86","3,23","3,22","1124,81","2,88","110,65"
01/04/24,3440,195,131545,69732,"1,82","3,23","3,22","1132,53","2,98","110,96"
01/04/24,3438,195,131476,70089,"1,85","3,22","3,22",I/O Timeout,"3,04","111,26"
01/04/24,3397,195,131486,70020,"1,84","3,21","3,21",I/O Timeout,"2,95","111,57"
01/04/24,3460,195,131627,69876,"1,87","3,22","3,21","1136,51","2,97","111,66"
01/04/24,3429,195,131615,70309,"1,86","3,23","3,21","1130,53","2,87","111,27"
01/04/24,3433,195,131637,70120,"1,82","3,22","3,21","1130,78","2,94","110,87"
01/04/24,3464,195,131521,70357,"1,84","3,20","3,21",I/O Timeout,"2,93","110,48"
02/04/24,3454,195,131587,70112,"1,86","3,25","3,21",I/O Timeout,"2,81","110,08"
02/04/24,3455,195,131614,70379,"1,86","3,21","3,22",I/O Timeout,"2,90","109,08"
02/04/24,3462,195,131771,70179,"1,84","3,22","3,22",I/O Timeout,"2,89","109,58"
02/04/24,3418,195,131394,70139,"1,84","3,23","3,21",I/O Timeout,"2,90","110,08"
02/04/24,3441,195,131536,70261,"1,86","3,21","3,22",I/O Timeout,"2,92","110,58"
02/04/24,3421,195,131547,70196,"1,84","3,21","3,22",I/O Timeout,"2,91","110,98"
02/04/24,3447,195,131591,70595,"1,86","3,23","3,21",I/O Timeout,"2,87","110,82"
02/04/24,3442,195,131575,70363,"1,84","3,23","3,21",I/O Timeout,"2,86","110,65"
02/04/24,3425,195,131308,70459,"1,86","3,24","3,21",I/O Timeout,"2,84","110,48"
02/04/24,3454,195,131128,69953,"1,88","3,27","3,21","1132,77","2,92","109,96"
02/04/24,3424,195,131093,69514,"1,85","3,26","3,22","1126,73","2,96","110,39"
02/04/24,3439,195,130822,69351,"1,86","3,23","3,22","1133,09","3,03","110,81"
02/04/24,3444,195,130878,68673,"1,84","3,23","3,22","1132,91","3,12","111,23"
02/04/24,3422,195,130968,68561,"1,82","3,23","3,21","1129,51","3,13","111,66"
02/04/24,3400,195,131018,68269,"1,84","3,21","3,22","1127,03","3,14","112,08"
02/04/24,3433,195,131132,68262,"1,85","3,18","3,22","1132,32","3,15","112,20"
02/04/24,3390,195,131006,68230,"1,85","3,23","3,22","1121,87","3,18","112,13"
02/04/24,3429,195,130747,68211,"1,83","3,24","3,22","1129,95","3,15","112,06"
02/04/24,3451,195,131244,68369,"1,85","3,19","3,22","1135,22","3,12","111,99"
02/04/24,3412,195,131054,68477,"1,87","3,21","3,22","1127,31","2,97","111,89"
02/04/24,3400,195,130898,68687,"1,84","3,22","3,22","1124,95","3,01","111,65"
02/04/24,3438,195,130940,69114,"1,86","3,23","3,22","1131,39","3,00","111,41"
02/04/24,3459,195,131024,69137,"1,85","3,20","3,21","1136,34","3,00","111,18"
02/04/24,3435,195,131110,69458,"1,87","3,25","3,21","1132,61","2,96","110,94"
03/04/24,3429,195,130769,69284,"1,84","3,21","3,21","1130,79","2,96","110,70"
03/04/24,3430,195,130861,69247,"1,86","3,23","3,21","1132,13","3,00","110,83"
03/04/24,3442,195,130910,69163,"1,84","3,22","3,21","1130,15","3,10","111,12"
03/04/24,3454,195,130798,69361,"1,83","3,20","3,21","1135,33","3,15","111,41"
03/04/24,3421,195,130924,69292,"1,85","3,22","3,21","1131,89","3,15","111,70"
03/04/24,3422,195,131021,69123,"1,85","3,22","3,22","1129,15","3,12","111,99"
03/04/24,3438,195,130730,69405,"1,85","3,22","3,21","1134,46","3,10","112,23"
03/04/24,3440,195,130944,69290,"1,88","3,20","3,21","1132,32","3,05","112,08"
03/04/24,3431,195,131059,69861,"1,88","3,20","3,22","1125,24","3,07","111,93"
03/04/24,3392,195,130674,69421,"1,83","3,24","3,22","1124,57","3,08","111,78"
03/04/24,3428,195,130811,68487,"1,88","3,21","3,23","1133,99","3,03","111,46"
03/04/24,3432,195,130986,68600,"1,85","3,23","3,22","1131,09","3,01","110,91"
03/04/24,3414,195,131087,68102,"1,85","3,21","3,21","1129,35","3,04","110,68"
03/04/24,3418,195,130899,67768,"1,83","3,23","3,22","1130,73","2,99","110,45"
03/04/24,3392,195,128840,65961,"1,83","3,33","3,27","1122,12","1,80","103,36"
03/04/24,3487,195,129674,67150,"1,85","3,22","3,22","1139,26","2,30","106,58"
03/04/24,3439,195,130741,67894,"1,85","3,23","3,23","1131,08","2,89","110,25"
03/04/24,3461,195,130977,68199,"1,87","3,22","3,24","1137,14","3,02","110,50"
03/04/24,3377,195,131187,68406,"1,85","3,25","3,24","1122,75","2,88","110,75"
03/04/24,3429,195,131070,68411,"1,85","3,24","3,24","1134,60","2,98","111,00"
03/04/24,3445,195,131002,68636,"1,86","3,24","3,23","1135,26","2,97","111,25"
03/04/24,3419,195,131214,68351,"1,85","3,29","3,24","1127,43","2,98","111,47"
03/04/24,3421,195,130998,68359,"1,84","3,25","3,23","1129,78","3,01","111,67"
03/04/24,3462,195,131089,68374,"1,84","3,27","3,24","1133,83","3,12","111,88"
04/04/24,3437,195,130964,68644,"1,85","3,22","3,23","1130,78","3,14","112,09"
04/04/24,3460,195,131276,68737,"1,86","3,23","3,23","1134,90","3,19","112,29"
04/04/24,3428,195,131151,69065,"1,87","3,21","3,23","1130,70","3,17","112,50"
04/04/24,3452,195,130973,68984,"1,86","3,21","3,23","1134,26","3,20","112,70"
04/04/24,3429,195,131001,68756,"1,85","3,22","3,23","1130,97","3,10","112,80"
04/04/24,3457,195,130938,68805,"1,83","3,23","3,23","1135,82","3,14","112,75"
04/04/24,3421,195,130842,68975,"1,87","3,21","3,23","1131,83","3,09","112,70"
04/04/24,3398,195,131011,68910,"1,84","3,22","3,23","1126,99","3,13","112,65"
04/04/24,3438,195,130794,68903,"1,87","3,19","3,23","1130,62","3,13","112,60"
04/04/24,3442,195,130995,68706,"1,85","3,24","3,23","1129,85","3,15","112,55"
04/04/24,3492,195,131282,68748,"1,85","3,27","3,24","1146,47","3,16","112,50"
04/04/24,3469,195,130957,68091,"1,85","3,28","3,24","1138,76","3,04","112,48"
04/04/24,3446,195,131073,67737,"1,84","3,28","3,23","1131,30","3,08","112,50"
04/04/24,3400,195,131356,67141,"1,84","3,28","3,23","1128,12","3,09","112,13"
04/04/24,3410,195,130858,67403,"1,84","3,13","3,21","1129,69","3,07","111,59"
04/04/24,3425,195,131207,67860,"1,84","3,17","3,23","1127,20","3,01","111,46"
04/04/24,3436,195,130893,68127,"1,85","3,20","3,23","1134,18","3,06","111,33"
04/04/24,3409,195,131071,68507,"1,84","3,18","3,23","1126,94","3,05","111,20"
04/04/24,3429,195,131232,68659,"1,89","3,18","3,23","1128,94","3,01","111,06"
04/04/24,3454,195,131330,68247,"1,87","3,17","3,23","1134,86","2,91","110,93"
04/04/24,3400,195,130968,67940,"1,82","3,16","3,23","1125,34","2,85","110,96"
04/04/24,3413,195,131215,68349,"1,85","3,14","3,22","1127,20","2,87","111,03"
04/04/24,3436,195,131106,69227,"1,83","3,17","3,21","1132,04","2,97","111,10"
04/04/24,3428,195,130909,68693,"1,83","3,22","3,22","1129,78","2,93","111,18"
05/04/24,3431,195,130865,69175,"1,85","3,19","3,22","1130,14","2,95","111,25"
05/04/24,3429,195,131165,69865,"1,87","3,18","3,22","1129,87","2,96","111,32"
05/04/24,3449,195,130921,69217,"1,84","3,17","3,22","1134,43","2,94","111,39"
05/04/24,3423,195,130729,69203,"1,85","3,17","3,22","1128,35","2,93","111,47"
05/04/24,3422,195,130866,69090,"1,86","3,12","3,22","1131,15","3,02","111,36"
05/04/24,3445,195,131120,69366,"1,86","3,18","3,22","1131,92","3,01","111,23"
05/04/24,3432,195,131259,69349,"1,85","3,20","3,23","1131,60","2,97","111,10"
05/04/24,3403,195,131171,69842,"1,89","3,17","3,22","1126,41","2,87","110,96"
05/04/24,3432,195,131256,69457,"1,84","3,21","3,22","1132,80","2,89","110,83"
05/04/24,3433,193,130274,69026,"1,82","3,19","3,23","1133,87","2,43","109,40"
05/04/24,3341,191,128350,67849,"1,84","3,19","3,23","1139,13","2,47","107,99"
05/04/24,3361,190,127577,66349,"1,83","3,18","3,23","1136,00","1,23","99,29"
05/04/24,3340,190,127209,65287,"1,82","3,20","3,25","1126,68","1,25","97,44"
05/04/24,3327,190,127291,65475,"1,82","3,23","3,25","1132,37","1,50","100,74"
05/04/24,3356,190,127266,64799,"1,76","3,21","3,25","1131,17","1,17","97,50"
05/04/24,3353,190,126743,64745,"1,77","3,20","3,24","1132,90","1,16","96,78"
05/04/24,3327,190,126707,65269,"1,78","3,17","3,25","1125,12","1,19","96,33"
05/04/24,3350,190,126618,65240,"1,77","3,19","3,25","1130,77","1,17","95,90"
05/04/24,3373,190,126730,65788,"1,78","3,19","3,25","1134,96","1,20","96,37"
05/04/24,3358,190,126592,65578,"1,76","3,22","3,25","1131,78","1,22","96,84"
05/04/24,3333,190,126096,65575,"1,79","3,20","3,25","1125,63","1,24","97,31"
05/04/24,3364,190,126171,65951,"1,74","3,19","3,25","1134,47","1,25","97,78"
05/04/24,3337,190,126410,66124,"1,77","3,18","3,25","1123,98","1,36","99,44"
05/04/24,3323,190,127158,67431,"1,82","3,20","3,25","1125,38","1,96","103,75"
06/04/24,3324,190,128349,69009,"1,86","3,17","3,24","1125,79","2,50","109,00"
06/04/24,3391,192,129957,69413,"1,88","3,20","3,24","1137,50","3,00","110,37"
06/04/24,3410,193,130688,69480,"1,85","3,19","3,24","1133,36","2,92","111,29"
06/04/24,3432,194,130940,69211,"1,84","3,21","3,24","1135,24","3,05","111,98"
06/04/24,3398,194,130402,69882,"1,88","3,21","3,24","1125,95","2,99","112,67"
06/04/24,3455,195,131238,70140,"1,85","3,18","3,24","1134,83","3,06","112,18"
06/04/24,3457,195,130245,69707,"1,88","3,16","3,25","1133,77","3,28","110,97"
06/04/24,3405,195,129871,69912,"1,87","3,21","3,25","1125,61","3,10","112,33"
06/04/24,3470,195,129847,69779,"1,88","3,18","3,24","1135,96","3,31","112,86"
06/04/24,3430,195,129626,69447,"1,89","3,21","3,24","1132,32","3,10","112,67"
06/04/24,3442,195,129977,69341,"1,88","3,19","3,24","1130,48","3,02","111,85"
06/04/24,3398,195,129956,68943,"1,85","3,21","3,24","1126,65","2,93","111,90"
06/04/24,3412,195,129869,69262,"1,97","3,21","3,24","1127,15","2,99","112,10"
06/04/24,3485,195,130095,68778,"1,80","3,23","3,24","1141,91","3,17","111,93"
06/04/24,3407,195,129944,69479,"1,93","3,19","3,23","1127,42","2,96","111,03"
06/04/24,3342,195,131058,70867,"1,88","3,20","3,22","1116,96","2,72","110,03"
06/04/24,3462,195,131905,71242,"1,86","3,23","3,23","1138,21","2,48","108,29"
06/04/24,3449,195,133295,70603,"1,82","3,23","3,24","1131,63","2,32","106,79"
06/04/24,3420,195,133494,70613,"1,86","3,22","3,24","1128,65","2,39","106,38"
06/04/24,3420,195,132434,70587,"1,83","3,20","3,24","1127,95","2,61","107,32"
06/04/24,3456,195,130782,70633,"1,87","3,21","3,24","1135,57","2,69","108,26"
06/04/24,3421,195,130838,70906,"1,86","3,19","3,23","1128,27","2,76","109,20"
06/04/24,3419,195,130904,70674,"1,88","3,22","3,24","1129,65","2,81","109,76"
06/04/24,3431,195,131062,70995,"1,88","3,22","3,24","1130,00","2,65","109,74"
07/04/24,3422,195,132228,71288,"1,89","3,18","3,24","1127,94","2,66","109,72"
07/04/24,3423,195,132185,70400,"1,86","3,20","3,24","1129,34","2,73","109,71"
07/04/24,3417,195,132077,70649,"1,87","3,23","3,24","1127,14","2,74","109,76"
07/04/24,3416,195,132133,70650,"1,86","3,20","3,24","1129,55","2,77","109,83"
07/04/24,3449,195,132112,70773,"1,86","3,19","3,24","1131,90","2,89","109,90"
07/04/24,3402,195,132243,70754,"1,85","3,21","3,23","1125,53","2,82","109,97"
07/04/24,3400,195,132225,70762,"1,85","3,20","3,24","1125,40","2,87","110,04"
07/04/24,3404,195,132233,70831,"1,85","3,19","3,24","1125,79","2,80","110,11"
07/04/24,3444,195,132318,70603,"1,83","3,19","3,24","1134,78","2,78","110,23"
07/04/24,3450,195,131965,70607,"1,84","3,20","3,24","1132,93","2,77","110,40"
07/04/24,3432,195,131970,70481,"1,86","3,20","3,25","1131,45","2,85","110,57"
07/04/24,3412,195,131870,70809,"1,85","3,22","3,24","1126,80","2,87","110,74"
07/04/24,3458,195,131785,70056,"1,87","3,25","3,25","1135,89","2,96","110,91"
07/04/24,3460,195,131668,69883,"1,85","3,20","3,24","1130,97","2,95","111,09"
07/04/24,3418,195,131827,69455,"1,86","3,20","3,24","1128,56","2,97","111,26"
07/04/24,3414,195,131985,69497,"1,86","3,21","3,24","1129,90","3,01","111,43"
07/04/24,3430,195,131899,69541,"1,84","3,18","3,25","1130,81","3,09","111,65"
07/04/24,3463,195,130954,69842,"1,84","3,19","3,25","1134,43","3,15","111,93"
07/04/24,3411,195,130481,69691,"1,87","3,19","3,25","1129,23","3,06","111,87"
07/04/24,3383,195,130651,69676,"1,85","3,24","3,25","1120,79","3,00","110,34"
07/04/24,3437,195,130691,69869,"1,84","3,21","3,25","1133,25","2,93","110,73"
07/04/24,3429,195,130558,70183,"1,88","3,18","3,25","1129,61","2,89","110,67"
07/04/24,3435,195,131362,70024,"1,86","3,20","3,25","1131,71","2,86","110,60"
